skill_name,report_month,mention_count,distinct_postings,total_postings_that_month,pct_of_postings,prev_month_mentions,mom_change_pct,is_trending,year,month_num
sla,2024-01-01 00:00:00,179,172,1348454,0.000128,,,false,2024,1
sla management,2024-01-01 00:00:00,202,199,1348454,0.000148,,,false,2024,1
slack,2024-01-01 00:00:00,1344,1312,1348454,0.000973,,,false,2024,1
slas,2024-01-01 00:00:00,289,274,1348454,0.000203,,,false,2024,1
slate,2024-01-01 00:00:00,97,95,1348454,7e-05,,,false,2024,1
slc,2024-01-01 00:00:00,54,53,1348454,3.9e-05,,,false,2024,1
sleep,2024-01-01 00:00:00,80,80,1348454,5.9e-05,,,false,2024,1
sleep apnea,2024-01-01 00:00:00,56,56,1348454,4.2e-05,,,false,2024,1
sleep center,2024-01-01 00:00:00,67,67,1348454,5e-05,,,false,2024,1
sleep disorders,2024-01-01 00:00:00,116,116,1348454,8.6e-05,,,false,2024,1
sleep lab,2024-01-01 00:00:00,67,67,1348454,5e-05,,,false,2024,1
sleep medicine,2024-01-01 00:00:00,396,395,1348454,0.000293,,,false,2024,1
sleep studies,2024-01-01 00:00:00,159,159,1348454,0.000118,,,false,2024,1
slicer,2024-01-01 00:00:00,118,118,1348454,8.8e-05,,,false,2024,1
slicer operation,2024-01-01 00:00:00,69,69,1348454,5.1e-05,,,false,2024,1
slicers,2024-01-01 00:00:00,200,200,1348454,0.000148,,,false,2024,1
slicing,2024-01-01 00:00:00,77,77,1348454,5.7e-05,,,false,2024,1
slide preparation,2024-01-01 00:00:00,86,86,1348454,6.4e-05,,,false,2024,1
slides,2024-01-01 00:00:00,86,84,1348454,6.2e-05,,,false,2024,1
sling tv,2024-01-01 00:00:00,201,201,1348454,0.000149,,,false,2024,1
slippery surfaces,2024-01-01 00:00:00,69,69,1348454,5.1e-05,,,false,2024,1
slope stability,2024-01-01 00:00:00,131,131,1348454,9.7e-05,,,false,2024,1
slope stability analysis,2024-01-01 00:00:00,60,60,1348454,4.4e-05,,,false,2024,1
slp,2024-01-01 00:00:00,95,95,1348454,7e-05,,,false,2024,1
slurm,2024-01-01 00:00:00,64,57,1348454,4.2e-05,,,false,2024,1
small animal care,2024-01-01 00:00:00,68,68,1348454,5e-05,,,false,2024,1
small animal medicine,2024-01-01 00:00:00,162,162,1348454,0.00012,,,false,2024,1
small animal practice,2024-01-01 00:00:00,193,193,1348454,0.000143,,,false,2024,1
small animal surgery,2024-01-01 00:00:00,113,113,1348454,8.4e-05,,,false,2024,1
small arms,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
small business,2024-01-01 00:00:00,67,67,1348454,5e-05,,,false,2024,1
small engine repair,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
small group classes,2024-01-01 00:00:00,1986,1985,1348454,0.001472,,,false,2024,1
small group instruction,2024-01-01 00:00:00,216,216,1348454,0.00016,,,false,2024,1
small group training,2024-01-01 00:00:00,55,55,1348454,4.1e-05,,,false,2024,1
small hand tools,2024-01-01 00:00:00,67,67,1348454,5e-05,,,false,2024,1
small hospitals,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
small molecules,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
small parts,2024-01-01 00:00:00,60,60,1348454,4.4e-05,,,false,2024,1
smart,2024-01-01 00:00:00,74,73,1348454,5.4e-05,,,false,2024,1
smart cell phone,2024-01-01 00:00:00,318,318,1348454,0.000236,,,false,2024,1
smart contracts,2024-01-01 00:00:00,67,67,1348454,5e-05,,,false,2024,1
smart device,2024-01-01 00:00:00,53,53,1348454,3.9e-05,,,false,2024,1
smart devices,2024-01-01 00:00:00,103,103,1348454,7.6e-05,,,false,2024,1
smart goals,2024-01-01 00:00:00,53,53,1348454,3.9e-05,,,false,2024,1
smart home,2024-01-01 00:00:00,107,106,1348454,7.9e-05,,,false,2024,1
smart home installation,2024-01-01 00:00:00,64,64,1348454,4.7e-05,,,false,2024,1
smart home solutions,2024-01-01 00:00:00,393,393,1348454,0.000291,,,false,2024,1
smart home technology,2024-01-01 00:00:00,154,154,1348454,0.000114,,,false,2024,1
smart phone,2024-01-01 00:00:00,249,249,1348454,0.000185,,,false,2024,1
smart phones,2024-01-01 00:00:00,324,324,1348454,0.00024,,,false,2024,1
smart working,2024-01-01 00:00:00,177,176,1348454,0.000131,,,false,2024,1
smartphone,2024-01-01 00:00:00,1531,1528,1348454,0.001133,,,false,2024,1
smartphone or tablet,2024-01-01 00:00:00,131,124,1348454,9.2e-05,,,false,2024,1
smartphone or tablet usage,2024-01-01 00:00:00,58,58,1348454,4.3e-05,,,false,2024,1
smartphone proficiency,2024-01-01 00:00:00,51,50,1348454,3.7e-05,,,false,2024,1
smartphones,2024-01-01 00:00:00,292,291,1348454,0.000216,,,false,2024,1
smartsheet,2024-01-01 00:00:00,798,787,1348454,0.000584,,,false,2024,1
smartsheets,2024-01-01 00:00:00,205,203,1348454,0.000151,,,false,2024,1
smartview,2024-01-01 00:00:00,74,74,1348454,5.5e-05,,,false,2024,1
smaw,2024-01-01 00:00:00,73,73,1348454,5.4e-05,,,false,2024,1
smb,2024-01-01 00:00:00,74,73,1348454,5.4e-05,,,false,2024,1
sme,2024-01-01 00:00:00,134,131,1348454,9.7e-05,,,false,2024,1
smed,2024-01-01 00:00:00,149,149,1348454,0.00011,,,false,2024,1
smell,2024-01-01 00:00:00,471,471,1348454,0.000349,,,false,2024,1
smelling,2024-01-01 00:00:00,803,803,1348454,0.000595,,,false,2024,1
smoke,2024-01-01 00:00:00,56,56,1348454,4.2e-05,,,false,2024,1
smoke testing,2024-01-01 00:00:00,68,68,1348454,5e-05,,,false,2024,1
smokefree environment,2024-01-01 00:00:00,83,83,1348454,6.2e-05,,,false,2024,1
smokefree workplace,2024-01-01 00:00:00,65,65,1348454,4.8e-05,,,false,2024,1
smoking cessation,2024-01-01 00:00:00,96,96,1348454,7.1e-05,,,false,2024,1
sms,2024-01-01 00:00:00,177,177,1348454,0.000131,,,false,2024,1
sms marketing,2024-01-01 00:00:00,56,55,1348454,4.1e-05,,,false,2024,1
smsts,2024-01-01 00:00:00,602,598,1348454,0.000443,,,false,2024,1
smt,2024-01-01 00:00:00,83,83,1348454,6.2e-05,,,false,2024,1
smtp,2024-01-01 00:00:00,131,131,1348454,9.7e-05,,,false,2024,1
snack pantry,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
snacks,2024-01-01 00:00:00,136,135,1348454,0.0001,,,false,2024,1
snap,2024-01-01 00:00:00,91,91,1348454,6.7e-05,,,false,2024,1
snapchat,2024-01-01 00:00:00,69,68,1348454,5e-05,,,false,2024,1
snf,2024-01-01 00:00:00,227,227,1348454,0.000168,,,false,2024,1
snfltcalfilf,2024-01-01 00:00:00,55,55,1348454,4.1e-05,,,false,2024,1
snmp,2024-01-01 00:00:00,255,250,1348454,0.000185,,,false,2024,1
snow,2024-01-01 00:00:00,78,77,1348454,5.7e-05,,,false,2024,1
snow removal,2024-01-01 00:00:00,754,754,1348454,0.000559,,,false,2024,1
snowboarding,2024-01-01 00:00:00,93,93,1348454,6.9e-05,,,false,2024,1
snowflake,2024-01-01 00:00:00,2723,1682,1348454,0.001247,,,false,2024,1
snowflake sql,2024-01-01 00:00:00,62,42,1348454,3.1e-05,,,false,2024,1
snowmobiling,2024-01-01 00:00:00,65,65,1348454,4.8e-05,,,false,2024,1
sns,2024-01-01 00:00:00,165,131,1348454,9.7e-05,,,false,2024,1
soa,2024-01-01 00:00:00,404,389,1348454,0.000288,,,false,2024,1
soap,2024-01-01 00:00:00,1124,1102,1348454,0.000817,,,false,2024,1
soap apis,2024-01-01 00:00:00,79,78,1348454,5.8e-05,,,false,2024,1
soap charting,2024-01-01 00:00:00,109,109,1348454,8.1e-05,,,false,2024,1
soap format,2024-01-01 00:00:00,68,68,1348454,5e-05,,,false,2024,1
soap notes,2024-01-01 00:00:00,105,105,1348454,7.8e-05,,,false,2024,1
soap ui,2024-01-01 00:00:00,87,80,1348454,5.9e-05,,,false,2024,1
soapui,2024-01-01 00:00:00,116,113,1348454,8.4e-05,,,false,2024,1
soar,2024-01-01 00:00:00,141,140,1348454,0.000104,,,false,2024,1
soarian,2024-01-01 00:00:00,51,51,1348454,3.8e-05,,,false,2024,1
sobriety,2024-01-01 00:00:00,102,102,1348454,7.6e-05,,,false,2024,1
soc,2024-01-01 00:00:00,270,267,1348454,0.000198,,,false,2024,1
soc 2,2024-01-01 00:00:00,76,73,1348454,5.4e-05,,,false,2024,1
soc2,2024-01-01 00:00:00,78,73,1348454,5.4e-05,,,false,2024,1
soccer,2024-01-01 00:00:00,134,134,1348454,9.9e-05,,,false,2024,1
soccer coaching,2024-01-01 00:00:00,87,87,1348454,6.5e-05,,,false,2024,1
social,2024-01-01 00:00:00,164,164,1348454,0.000122,,,false,2024,1
social activities,2024-01-01 00:00:00,243,243,1348454,0.00018,,,false,2024,1
social and emotional development,2024-01-01 00:00:00,66,66,1348454,4.9e-05,,,false,2024,1
social and emotional learning,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
social assessment,2024-01-01 00:00:00,64,64,1348454,4.7e-05,,,false,2024,1
social awareness,2024-01-01 00:00:00,56,56,1348454,4.2e-05,,,false,2024,1
social behavior,2024-01-01 00:00:00,58,58,1348454,4.3e-05,,,false,2024,1
social care,2024-01-01 00:00:00,537,536,1348454,0.000397,,,false,2024,1
social casework,2024-01-01 00:00:00,52,52,1348454,3.9e-05,,,false,2024,1
social club,2024-01-01 00:00:00,63,62,1348454,4.6e-05,,,false,2024,1
social determinants of health,2024-01-01 00:00:00,352,349,1348454,0.000259,,,false,2024,1
social development,2024-01-01 00:00:00,130,130,1348454,9.6e-05,,,false,2024,1
social distancing,2024-01-01 00:00:00,227,227,1348454,0.000168,,,false,2024,1
social emotional learning,2024-01-01 00:00:00,247,247,1348454,0.000183,,,false,2024,1
social engagement,2024-01-01 00:00:00,72,71,1348454,5.3e-05,,,false,2024,1
social environment,2024-01-01 00:00:00,77,77,1348454,5.7e-05,,,false,2024,1
social events,2024-01-01 00:00:00,709,705,1348454,0.000523,,,false,2024,1
social housing,2024-01-01 00:00:00,202,202,1348454,0.00015,,,false,2024,1
social impact,2024-01-01 00:00:00,313,301,1348454,0.000223,,,false,2024,1
social impact currency,2024-01-01 00:00:00,146,139,1348454,0.000103,,,false,2024,1
social inclusion,2024-01-01 00:00:00,60,59,1348454,4.4e-05,,,false,2024,1
social innovation,2024-01-01 00:00:00,119,115,1348454,8.5e-05,,,false,2024,1
social interaction,2024-01-01 00:00:00,143,143,1348454,0.000106,,,false,2024,1
social interactions,2024-01-01 00:00:00,84,84,1348454,6.2e-05,,,false,2024,1
social issues,2024-01-01 00:00:00,70,69,1348454,5.1e-05,,,false,2024,1
social justice,2024-01-01 00:00:00,896,888,1348454,0.000659,,,false,2024,1
social listening,2024-01-01 00:00:00,56,55,1348454,4.1e-05,,,false,2024,1
social media,2024-01-01 00:00:00,5834,5820,1348454,0.004316,,,false,2024,1
social media advertising,2024-01-01 00:00:00,131,131,1348454,9.7e-05,,,false,2024,1
social media analysis,2024-01-01 00:00:00,54,50,1348454,3.7e-05,,,false,2024,1
social media analytics,2024-01-01 00:00:00,224,222,1348454,0.000165,,,false,2024,1
social media campaigns,2024-01-01 00:00:00,119,119,1348454,8.8e-05,,,false,2024,1
social media content,2024-01-01 00:00:00,73,73,1348454,5.4e-05,,,false,2024,1
social media content creation,2024-01-01 00:00:00,128,127,1348454,9.4e-05,,,false,2024,1
social media engagement,2024-01-01 00:00:00,238,235,1348454,0.000174,,,false,2024,1
social media management,2024-01-01 00:00:00,2304,2301,1348454,0.001706,,,false,2024,1
social media marketing,2024-01-01 00:00:00,3120,3116,1348454,0.002311,,,false,2024,1
social media monitoring,2024-01-01 00:00:00,72,72,1348454,5.3e-05,,,false,2024,1
social media platforms,2024-01-01 00:00:00,703,697,1348454,0.000517,,,false,2024,1
social media presence,2024-01-01 00:00:00,54,54,1348454,4e-05,,,false,2024,1
social media programs,2024-01-01 00:00:00,61,61,1348454,4.5e-05,,,false,2024,1
social media recruiting,2024-01-01 00:00:00,70,70,1348454,5.2e-05,,,false,2024,1
social media skills,2024-01-01 00:00:00,87,87,1348454,6.5e-05,,,false,2024,1
social media strategy,2024-01-01 00:00:00,322,322,1348454,0.000239,,,false,2024,1
social media tools,2024-01-01 00:00:00,83,83,1348454,6.2e-05,,,false,2024,1
social media trends,2024-01-01 00:00:00,99,99,1348454,7.3e-05,,,false,2024,1
social needs,2024-01-01 00:00:00,152,152,1348454,0.000113,,,false,2024,1
social network analysis,2024-01-01 00:00:00,77,64,1348454,4.7e-05,,,false,2024,1
social networking,2024-01-01 00:00:00,137,135,1348454,0.0001,,,false,2024,1
social networking platforms,2024-01-01 00:00:00,99,99,1348454,7.3e-05,,,false,2024,1
social perceptiveness,2024-01-01 00:00:00,339,337,1348454,0.00025,,,false,2024,1
social psychology,2024-01-01 00:00:00,71,71,1348454,5.3e-05,,,false,2024,1
social responsibility,2024-01-01 00:00:00,453,452,1348454,0.000335,,,false,2024,1
social science,2024-01-01 00:00:00,433,422,1348454,0.000313,,,false,2024,1
social sciences,2024-01-01 00:00:00,598,594,1348454,0.000441,,,false,2024,1
social security,2024-01-01 00:00:00,209,209,1348454,0.000155,,,false,2024,1
social security card,2024-01-01 00:00:00,104,104,1348454,7.7e-05,,,false,2024,1
social security number,2024-01-01 00:00:00,58,58,1348454,4.3e-05,,,false,2024,1
social selling,2024-01-01 00:00:00,118,118,1348454,8.8e-05,,,false,2024,1
social sensitivity,2024-01-01 00:00:00,78,78,1348454,5.8e-05,,,false,2024,1
social service,2024-01-01 00:00:00,188,187,1348454,0.000139,,,false,2024,1
social service agencies,2024-01-01 00:00:00,71,71,1348454,5.3e-05,,,false,2024,1
social services,2024-01-01 00:00:00,1860,1859,1348454,0.001379,,,false,2024,1
social services experience,2024-01-01 00:00:00,62,61,1348454,4.5e-05,,,false,2024,1
social skills,2024-01-01 00:00:00,1280,1279,1348454,0.000948,,,false,2024,1
social skills development,2024-01-01 00:00:00,177,177,1348454,0.000131,,,false,2024,1
social skills training,2024-01-01 00:00:00,81,81,1348454,6e-05,,,false,2024,1
social studies,2024-01-01 00:00:00,167,167,1348454,0.000124,,,false,2024,1
social support,2024-01-01 00:00:00,229,229,1348454,0.00017,,,false,2024,1
social welfare,2024-01-01 00:00:00,86,86,1348454,6.4e-05,,,false,2024,1
social work,2024-01-01 00:00:00,13522,13516,1348454,0.010023,,,false,2024,1
social work england registered,2024-01-01 00:00:00,278,278,1348454,0.000206,,,false,2024,1
social work england registration,2024-01-01 00:00:00,555,552,1348454,0.000409,,,false,2024,1
social work experience,2024-01-01 00:00:00,82,82,1348454,6.1e-05,,,false,2024,1
social work practice,2024-01-01 00:00:00,89,89,1348454,6.6e-05,,,false,2024,1
social work qualification,2024-01-01 00:00:00,576,576,1348454,0.000427,,,false,2024,1
social work services,2024-01-01 00:00:00,86,86,1348454,6.4e-05,,,false,2024,1
social worker,2024-01-01 00:00:00,711,711,1348454,0.000527,,,false,2024,1
social workers,2024-01-01 00:00:00,386,386,1348454,0.000286,,,false,2024,1
socialemotional development,2024-01-01 00:00:00,59,59,1348454,4.4e-05,,,false,2024,1
socialemotional learning,2024-01-01 00:00:00,89,89,1348454,6.6e-05,,,false,2024,1
socialization,2024-01-01 00:00:00,279,279,1348454,0.000207,,,false,2024,1
sociology,2024-01-01 00:00:00,1256,1248,1348454,0.000926,,,false,2024,1
soe,2024-01-01 00:00:00,62,61,1348454,4.5e-05,,,false,2024,1
soe software,2024-01-01 00:00:00,56,56,1348454,4.2e-05,,,false,2024,1
soft skills,2024-01-01 00:00:00,656,649,1348454,0.000481,,,false,2024,1
soft tissue surgery,2024-01-01 00:00:00,340,340,1348454,0.000252,,,false,2024,1
softball,2024-01-01 00:00:00,71,71,1348454,5.3e-05,,,false,2024,1
software,2024-01-01 00:00:00,4552,4493,1348454,0.003332,,,false,2024,1
software analysis,2024-01-01 00:00:00,133,131,1348454,9.7e-05,,,false,2024,1
software applications,2024-01-01 00:00:00,1603,1585,1348454,0.001175,,,false,2024,1
software architect,2024-01-01 00:00:00,91,89,1348454,6.6e-05,,,false,2024,1
software architecture,2024-01-01 00:00:00,1817,1723,1348454,0.001278,,,false,2024,1
software as a service,2024-01-01 00:00:00,59,58,1348454,4.3e-05,,,false,2024,1
software as a service (saas),2024-01-01 00:00:00,374,367,1348454,0.000272,,,false,2024,1
software asset management,2024-01-01 00:00:00,58,58,1348454,4.3e-05,,,false,2024,1
software coding,2024-01-01 00:00:00,52,52,1348454,3.9e-05,,,false,2024,1
software configuration,2024-01-01 00:00:00,236,231,1348454,0.000171,,,false,2024,1
software configuration management,2024-01-01 00:00:00,212,203,1348454,0.000151,,,false,2024,1
software debugging,2024-01-01 00:00:00,171,170,1348454,0.000126,,,false,2024,1
software defined networking,2024-01-01 00:00:00,65,64,1348454,4.7e-05,,,false,2024,1
software delivery,2024-01-01 00:00:00,166,165,1348454,0.000122,,,false,2024,1
software deployment,2024-01-01 00:00:00,529,516,1348454,0.000383,,,false,2024,1
software design,2024-01-01 00:00:00,2228,2149,1348454,0.001594,,,false,2024,1
software design patterns,2024-01-01 00:00:00,143,140,1348454,0.000104,,,false,2024,1
software design principles,2024-01-01 00:00:00,51,46,1348454,3.4e-05,,,false,2024,1
software developer,2024-01-01 00:00:00,79,77,1348454,5.7e-05,,,false,2024,1
software development,2024-01-01 00:00:00,11011,10361,1348454,0.007684,,,false,2024,1
software development best practices,2024-01-01 00:00:00,117,111,1348454,8.2e-05,,,false,2024,1
software development experience,2024-01-01 00:00:00,97,93,1348454,6.9e-05,,,false,2024,1
software development life cycle,2024-01-01 00:00:00,937,886,1348454,0.000657,,,false,2024,1
software development life cycle (sdlc),2024-01-01 00:00:00,430,418,1348454,0.00031,,,false,2024,1
software development lifecycle,2024-01-01 00:00:00,927,904,1348454,0.00067,,,false,2024,1
software development lifecycle (sdlc),2024-01-01 00:00:00,171,158,1348454,0.000117,,,false,2024,1
software development methodologies,2024-01-01 00:00:00,276,267,1348454,0.000198,,,false,2024,1
software development practices,2024-01-01 00:00:00,88,68,1348454,5e-05,,,false,2024,1
software development principles,2024-01-01 00:00:00,54,53,1348454,3.9e-05,,,false,2024,1
software development process,2024-01-01 00:00:00,77,77,1348454,5.7e-05,,,false,2024,1
software development processes,2024-01-01 00:00:00,88,87,1348454,6.5e-05,,,false,2024,1
software development tools,2024-01-01 00:00:00,116,112,1348454,8.3e-05,,,false,2024,1
software documentation,2024-01-01 00:00:00,348,346,1348454,0.000257,,,false,2024,1
software engineer,2024-01-01 00:00:00,267,260,1348454,0.000193,,,false,2024,1
software engineering,2024-01-01 00:00:00,8668,8148,1348454,0.006042,,,false,2024,1
software engineering best practices,2024-01-01 00:00:00,110,105,1348454,7.8e-05,,,false,2024,1
software engineering experience,2024-01-01 00:00:00,68,67,1348454,5e-05,,,false,2024,1
software engineering practices,2024-01-01 00:00:00,68,64,1348454,4.7e-05,,,false,2024,1
software engineering principles,2024-01-01 00:00:00,134,103,1348454,7.6e-05,,,false,2024,1
software evaluation,2024-01-01 00:00:00,111,107,1348454,7.9e-05,,,false,2024,1
software experience,2024-01-01 00:00:00,66,65,1348454,4.8e-05,,,false,2024,1
software house,2024-01-01 00:00:00,76,76,1348454,5.6e-05,,,false,2024,1
software implementation,2024-01-01 00:00:00,702,689,1348454,0.000511,,,false,2024,1
software installation,2024-01-01 00:00:00,590,584,1348454,0.000433,,,false,2024,1
software integration,2024-01-01 00:00:00,503,499,1348454,0.00037,,,false,2024,1
software interaction,2024-01-01 00:00:00,90,90,1348454,6.7e-05,,,false,2024,1
software knowledge,2024-01-01 00:00:00,131,129,1348454,9.6e-05,,,false,2024,1
software learning,2024-01-01 00:00:00,68,64,1348454,4.7e-05,,,false,2024,1
software maintenance,2024-01-01 00:00:00,855,839,1348454,0.000622,,,false,2024,1
software management,2024-01-01 00:00:00,152,148,1348454,0.00011,,,false,2024,1
software navigation,2024-01-01 00:00:00,52,52,1348454,3.9e-05,,,false,2024,1
software of excellence,2024-01-01 00:00:00,89,89,1348454,6.6e-05,,,false,2024,1
software optimization,2024-01-01 00:00:00,76,70,1348454,5.2e-05,,,false,2024,1
software packages,2024-01-01 00:00:00,331,326,1348454,0.000242,,,false,2024,1
software platforms,2024-01-01 00:00:00,152,147,1348454,0.000109,,,false,2024,1
software product development,2024-01-01 00:00:00,52,50,1348454,3.7e-05,,,false,2024,1
software products,2024-01-01 00:00:00,113,111,1348454,8.2e-05,,,false,2024,1
software proficiency,2024-01-01 00:00:00,904,898,1348454,0.000666,,,false,2024,1
software programming,2024-01-01 00:00:00,214,211,1348454,0.000156,,,false,2024,1
software programs,2024-01-01 00:00:00,344,340,1348454,0.000252,,,false,2024,1
software project management,2024-01-01 00:00:00,96,94,1348454,7e-05,,,false,2024,1
software quality,2024-01-01 00:00:00,112,109,1348454,8.1e-05,,,false,2024,1
software quality assurance,2024-01-01 00:00:00,367,360,1348454,0.000267,,,false,2024,1
software requirements,2024-01-01 00:00:00,224,222,1348454,0.000165,,,false,2024,1
software sales,2024-01-01 00:00:00,324,321,1348454,0.000238,,,false,2024,1
software security,2024-01-01 00:00:00,259,256,1348454,0.00019,,,false,2024,1
software security architecture,2024-01-01 00:00:00,110,110,1348454,8.2e-05,,,false,2024,1
software selection,2024-01-01 00:00:00,59,58,1348454,4.3e-05,,,false,2024,1
software skills,2024-01-01 00:00:00,441,439,1348454,0.000326,,,false,2024,1
software solutions,2024-01-01 00:00:00,415,405,1348454,0.0003,,,false,2024,1
software specifications,2024-01-01 00:00:00,93,91,1348454,6.7e-05,,,false,2024,1
software support,2024-01-01 00:00:00,392,384,1348454,0.000285,,,false,2024,1
software systems,2024-01-01 00:00:00,426,424,1348454,0.000314,,,false,2024,1
software testing,2024-01-01 00:00:00,2264,2218,1348454,0.001645,,,false,2024,1
